ts,area,price_eur_mwh
2024-08-23 12:00:00+00:00,DK1,-2.12
2024-08-23 13:00:00+00:00,DK1,-2.13
2024-08-23 14:00:00+00:00,DK1,-4.13
2024-08-23 15:00:00+00:00,DK1,-0.03
2024-08-23 16:00:00+00:00,DK1,18.6
2024-08-23 17:00:00+00:00,DK1,10.38
2024-08-23 18:00:00+00:00,DK1,14.81
2024-08-23 19:00:00+00:00,DK1,18.52
2024-08-23 20:00:00+00:00,DK1,26.780001
2024-08-23 21:00:00+00:00,DK1,48.610001
2024-08-23 22:00:00+00:00,DK1,94.400002
2024-08-23 23:00:00+00:00,DK1,79.220001
2024-08-24 00:00:00+00:00,DK1,78.25
2024-08-24 01:00:00+00:00,DK1,72.529999
2024-08-24 02:00:00+00:00,DK1,78.230003
2024-08-24 03:00:00+00:00,DK1,102.809998
2024-08-24 04:00:00+00:00,DK1,99.900002
2024-08-24 05:00:00+00:00,DK1,99.07
2024-08-24 06:00:00+00:00,DK1,76.220001
2024-08-24 07:00:00+00:00,DK1,15.0
2024-08-24 08:00:00+00:00,DK1,-0.03
2024-08-24 09:00:00+00:00,DK1,-6.85
2024-08-24 10:00:00+00:00,DK1,-12.35
2024-08-24 11:00:00+00:00,DK1,-9.39
2024-08-24 12:00:00+00:00,DK1,-8.16
2024-08-24 13:00:00+00:00,DK1,-9.37
2024-08-24 14:00:00+00:00,DK1,-8.15
2024-08-24 15:00:00+00:00,DK1,-0.99
2024-08-24 16:00:00+00:00,DK1,67.989998
2024-08-24 17:00:00+00:00,DK1,90.199997
2024-08-24 18:00:00+00:00,DK1,80.080002
2024-08-24 19:00:00+00:00,DK1,68.910004
2024-08-24 20:00:00+00:00,DK1,64.139999
2024-08-24 21:00:00+00:00,DK1,49.389999
2024-08-24 22:00:00+00:00,DK1,0.37
2024-08-24 23:00:00+00:00,DK1,-0.02
2024-08-25 00:00:00+00:00,DK1,-0.34
2024-08-25 01:00:00+00:00,DK1,-1.0
2024-08-25 02:00:00+00:00,DK1,-0.89
2024-08-25 03:00:00+00:00,DK1,-0.42
2024-08-25 04:00:00+00:00,DK1,-0.05
2024-08-25 05:00:00+00:00,DK1,-0.01
2024-08-25 06:00:00+00:00,DK1,-0.01
2024-08-25 07:00:00+00:00,DK1,-1.39
2024-08-25 08:00:00+00:00,DK1,-6.07
2024-08-25 09:00:00+00:00,DK1,-10.1
2024-08-25 10:00:00+00:00,DK1,-15.5
2024-08-25 11:00:00+00:00,DK1,-20.01
2024-08-25 12:00:00+00:00,DK1,-19.83
2024-08-25 13:00:00+00:00,DK1,-10.15
2024-08-25 14:00:00+00:00,DK1,-5.01
2024-08-25 15:00:00+00:00,DK1,1.0
2024-08-25 16:00:00+00:00,DK1,42.290001
2024-08-25 17:00:00+00:00,DK1,97.919998
2024-08-25 18:00:00+00:00,DK1,119.449997
2024-08-25 19:00:00+00:00,DK1,105.489998
2024-08-25 20:00:00+00:00,DK1,99.699997
2024-08-25 21:00:00+00:00,DK1,92.480003
2024-08-25 22:00:00+00:00,DK1,19.629999
2024-08-25 23:00:00+00:00,DK1,7.03
2024-08-26 00:00:00+00:00,DK1,2.77
2024-08-26 01:00:00+00:00,DK1,1.41
2024-08-26 02:00:00+00:00,DK1,1.16
2024-08-26 03:00:00+00:00,DK1,1.93
2024-08-26 04:00:00+00:00,DK1,24.639999
2024-08-26 05:00:00+00:00,DK1,28.07
2024-08-26 06:00:00+00:00,DK1,30.98
2024-08-26 07:00:00+00:00,DK1,30.0
2024-08-26 08:00:00+00:00,DK1,25.01
2024-08-26 09:00:00+00:00,DK1,13.38
2024-08-26 10:00:00+00:00,DK1,4.98
2024-08-26 11:00:00+00:00,DK1,5.0
2024-08-26 12:00:00+00:00,DK1,16.290001
2024-08-26 13:00:00+00:00,DK1,24.389999
2024-08-26 14:00:00+00:00,DK1,37.279999
2024-08-26 15:00:00+00:00,DK1,98.849998
2024-08-26 16:00:00+00:00,DK1,114.089996
2024-08-26 17:00:00+00:00,DK1,186.0
2024-08-26 18:00:00+00:00,DK1,224.279999
2024-08-26 19:00:00+00:00,DK1,142.490005
2024-08-26 20:00:00+00:00,DK1,110.860001
2024-08-26 21:00:00+00:00,DK1,106.599998
2024-08-26 22:00:00+00:00,DK1,98.410004
2024-08-26 23:00:00+00:00,DK1,89.860001
2024-08-27 00:00:00+00:00,DK1,85.300003
2024-08-27 01:00:00+00:00,DK1,85.300003
2024-08-27 02:00:00+00:00,DK1,86.0
2024-08-27 03:00:00+00:00,DK1,96.199997
2024-08-27 04:00:00+00:00,DK1,125.760002
2024-08-27 05:00:00+00:00,DK1,137.990005
2024-08-27 06:00:00+00:00,DK1,111.07
2024-08-27 07:00:00+00:00,DK1,83.980003
2024-08-27 08:00:00+00:00,DK1,72.32
2024-08-27 09:00:00+00:00,DK1,28.370001
2024-08-27 10:00:00+00:00,DK1,4.01
2024-08-27 11:00:00+00:00,DK1,1.18
2024-08-27 12:00:00+00:00,DK1,2.33
2024-08-27 13:00:00+00:00,DK1,23.120001
2024-08-27 14:00:00+00:00,DK1,45.400002
2024-08-27 15:00:00+00:00,DK1,88.709999
2024-08-27 16:00:00+00:00,DK1,116.059998
2024-08-27 17:00:00+00:00,DK1,225.0
2024-08-27 18:00:00+00:00,DK1,212.199997
2024-08-27 19:00:00+00:00,DK1,120.519997
2024-08-27 20:00:00+00:00,DK1,105.209999
2024-08-27 21:00:00+00:00,DK1,92.470001
2024-08-27 22:00:00+00:00,DK1,90.470001
2024-08-27 23:00:00+00:00,DK1,91.309998
2024-08-28 00:00:00+00:00,DK1,87.480003
2024-08-28 01:00:00+00:00,DK1,89.199997
2024-08-28 02:00:00+00:00,DK1,91.220001
2024-08-28 03:00:00+00:00,DK1,91.730003
2024-08-28 04:00:00+00:00,DK1,113.959999
2024-08-28 05:00:00+00:00,DK1,128.399994
2024-08-28 06:00:00+00:00,DK1,121.0
2024-08-28 07:00:00+00:00,DK1,105.400002
2024-08-28 08:00:00+00:00,DK1,87.559998
2024-08-28 09:00:00+00:00,DK1,68.779999
2024-08-28 10:00:00+00:00,DK1,35.139999
2024-08-28 11:00:00+00:00,DK1,10.4
2024-08-28 12:00:00+00:00,DK1,8.17
2024-08-28 13:00:00+00:00,DK1,54.16
2024-08-28 14:00:00+00:00,DK1,78.559998
2024-08-28 15:00:00+00:00,DK1,91.779999
2024-08-28 16:00:00+00:00,DK1,110.610001
2024-08-28 17:00:00+00:00,DK1,196.289993
2024-08-28 18:00:00+00:00,DK1,198.889999
2024-08-28 19:00:00+00:00,DK1,124.839996
2024-08-28 20:00:00+00:00,DK1,111.760002
2024-08-28 21:00:00+00:00,DK1,99.699997
2024-08-28 22:00:00+00:00,DK1,93.529999
2024-08-28 23:00:00+00:00,DK1,93.980003
2024-08-29 00:00:00+00:00,DK1,89.809998
2024-08-29 01:00:00+00:00,DK1,88.68
2024-08-29 02:00:00+00:00,DK1,89.370003
2024-08-29 03:00:00+00:00,DK1,100.620003
2024-08-29 04:00:00+00:00,DK1,113.910004
2024-08-29 05:00:00+00:00,DK1,133.259995
2024-08-29 06:00:00+00:00,DK1,126.239998
2024-08-29 07:00:00+00:00,DK1,108.709999
2024-08-29 08:00:00+00:00,DK1,92.190002
2024-08-29 09:00:00+00:00,DK1,84.400002
2024-08-29 10:00:00+00:00,DK1,65.779999
2024-08-29 11:00:00+00:00,DK1,45.25
2024-08-29 12:00:00+00:00,DK1,51.32
2024-08-29 13:00:00+00:00,DK1,79.449997
2024-08-29 14:00:00+00:00,DK1,90.150002
2024-08-29 15:00:00+00:00,DK1,105.379997
2024-08-29 16:00:00+00:00,DK1,114.690002
2024-08-29 17:00:00+00:00,DK1,219.839996
2024-08-29 18:00:00+00:00,DK1,278.48999
2024-08-29 19:00:00+00:00,DK1,166.0
2024-08-29 20:00:00+00:00,DK1,124.93
2024-08-29 21:00:00+00:00,DK1,110.099998
2024-08-29 22:00:00+00:00,DK1,109.879997
2024-08-29 23:00:00+00:00,DK1,100.300003
2024-08-30 00:00:00+00:00,DK1,93.529999
2024-08-30 01:00:00+00:00,DK1,93.279999
2024-08-30 02:00:00+00:00,DK1,94.870003
2024-08-30 03:00:00+00:00,DK1,104.160004
2024-08-30 04:00:00+00:00,DK1,136.830002
2024-08-30 05:00:00+00:00,DK1,151.059998
2024-08-30 06:00:00+00:00,DK1,133.550003
2024-08-30 07:00:00+00:00,DK1,113.699997
2024-08-30 08:00:00+00:00,DK1,98.239998
2024-08-30 09:00:00+00:00,DK1,89.949997
2024-08-30 10:00:00+00:00,DK1,86.129997
2024-08-30 11:00:00+00:00,DK1,80.199997
2024-08-30 12:00:00+00:00,DK1,78.970001
2024-08-30 13:00:00+00:00,DK1,81.980003
2024-08-30 14:00:00+00:00,DK1,85.360001
2024-08-30 15:00:00+00:00,DK1,99.160004
2024-08-30 16:00:00+00:00,DK1,119.989998
2024-08-30 17:00:00+00:00,DK1,144.899994
2024-08-30 18:00:00+00:00,DK1,137.289993
2024-08-30 19:00:00+00:00,DK1,112.709999
2024-08-30 20:00:00+00:00,DK1,96.830002
2024-08-30 21:00:00+00:00,DK1,95.360001
2024-08-30 22:00:00+00:00,DK1,107.669998
2024-08-30 23:00:00+00:00,DK1,103.339996
2024-08-31 00:00:00+00:00,DK1,102.059998
2024-08-31 01:00:00+00:00,DK1,99.040001
2024-08-31 02:00:00+00:00,DK1,96.650002
2024-08-31 03:00:00+00:00,DK1,98.07
2024-08-31 04:00:00+00:00,DK1,109.970001
2024-08-31 05:00:00+00:00,DK1,110.75
2024-08-31 06:00:00+00:00,DK1,109.970001
2024-08-31 07:00:00+00:00,DK1,84.919998
2024-08-31 08:00:00+00:00,DK1,60.130001
2024-08-31 09:00:00+00:00,DK1,18.34
2024-08-31 10:00:00+00:00,DK1,0.47
2024-08-31 11:00:00+00:00,DK1,-0.59
2024-08-31 12:00:00+00:00,DK1,-0.8
2024-08-31 13:00:00+00:00,DK1,2.55
2024-08-31 14:00:00+00:00,DK1,23.709999
2024-08-31 15:00:00+00:00,DK1,80.019997
2024-08-31 16:00:00+00:00,DK1,117.300003
2024-08-31 17:00:00+00:00,DK1,148.289993
2024-08-31 18:00:00+00:00,DK1,126.779999
2024-08-31 19:00:00+00:00,DK1,107.290001
2024-08-31 20:00:00+00:00,DK1,99.849998
2024-08-31 21:00:00+00:00,DK1,89.230003
